id,account_id,occurred_at,channel
4718,1271,13-08-2016 00:26,twitter
4719,1271,23-08-2016 09:03,twitter
4720,1271,31-08-2016 15:06,organic
4721,1271,27-09-2016 04:43,adwords
4722,1271,03-10-2016 01:29,banner
4723,1271,10-10-2016 19:18,adwords
4724,1271,03-11-2016 11:59,twitter
4725,1271,16-11-2016 00:12,facebook
4726,1271,02-12-2016 19:26,facebook
4727,1271,02-12-2016 14:56,direct
4728,1281,05-12-2013 21:22,adwords
4729,1281,30-12-2013 12:38,banner
4730,1291,06-05-2015 02:44,facebook
4731,1291,09-06-2015 17:52,organic
4732,1291,09-06-2015 17:43,direct
4733,1291,04-07-2015 13:58,twitter
4734,1291,14-08-2015 15:29,direct
4735,1291,12-09-2015 18:56,organic
4736,1291,28-10-2015 19:53,banner
4737,1291,25-11-2015 04:10,twitter
4738,1291,12-12-2015 03:20,organic
4739,1291,10-01-2016 08:03,facebook
4740,1291,13-02-2016 03:36,facebook
4741,1291,13-02-2016 09:15,organic
4742,1291,18-03-2016 20:39,twitter
4743,1291,15-04-2016 22:57,organic
4744,1291,10-05-2016 14:08,facebook
4745,1291,19-06-2016 23:07,organic
4746,1291,21-07-2016 08:34,direct
4747,1291,22-08-2016 12:31,twitter
4748,1291,24-09-2016 00:12,adwords
4749,1291,18-10-2016 08:57,facebook
4750,1291,02-11-2016 07:31,adwords
4751,1291,13-11-2016 15:30,organic
4752,1291,12-12-2016 02:20,adwords
4753,1301,08-12-2013 20:51,facebook
4754,1301,01-01-2014 13:18,adwords
4755,1301,01-01-2014 11:18,facebook
4756,1301,12-01-2014 14:00,adwords
4757,1301,29-01-2014 21:49,adwords
4758,1301,29-01-2014 20:09,adwords
4759,1301,22-02-2014 07:39,direct
4760,1301,06-03-2014 04:09,twitter
4761,1301,23-03-2014 20:45,facebook
4762,1301,30-03-2014 20:12,adwords
4763,1301,14-04-2014 22:06,direct
4764,1301,24-01-2016 22:27,organic
4765,1301,27-01-2016 05:06,facebook
4766,1301,16-02-2016 18:46,twitter
4767,1301,16-02-2016 04:00,adwords
4768,1301,19-02-2016 15:09,direct
4769,1301,03-03-2016 06:26,facebook
4770,1311,07-07-2016 03:01,facebook
4771,1311,10-08-2016 17:16,banner
4772,1311,10-09-2016 17:06,facebook
4773,1311,05-10-2016 11:59,adwords
4774,1311,09-12-2016 09:04,adwords
4775,1311,21-12-2016 01:24,banner
4776,1321,15-12-2015 05:22,organic
4777,1321,28-12-2015 22:02,facebook
4778,1321,28-12-2015 15:32,organic
4779,1321,29-01-2016 23:01,direct
4780,1321,24-02-2016 22:26,twitter
4781,1321,21-03-2016 02:50,banner
4782,1321,10-04-2016 10:54,direct
4783,1321,24-04-2016 09:29,adwords
4784,1321,09-05-2016 07:04,organic
4785,1321,29-05-2016 00:44,direct
4786,1321,18-06-2016 16:29,twitter
4787,1321,18-06-2016 11:31,direct
4788,1321,19-07-2016 12:16,organic
4789,1321,15-08-2016 05:18,organic
4790,1321,24-08-2016 18:48,direct
4791,1321,14-09-2016 00:45,direct
4792,1321,02-10-2016 05:16,organic
4793,1321,25-10-2016 03:27,banner
4794,1321,28-11-2016 12:38,organic
4795,1321,14-12-2016 04:55,twitter
4796,1331,18-08-2016 20:35,adwords
4797,1331,26-10-2016 13:37,banner
4798,1331,08-11-2016 08:15,facebook
4799,1331,25-11-2016 22:35,twitter
4800,1331,09-12-2016 04:31,direct
4801,1331,09-12-2016 07:33,adwords
4802,1331,24-12-2016 22:56,twitter
4803,1341,28-08-2016 20:36,organic
4804,1341,02-10-2016 02:23,organic
4805,1341,01-12-2016 23:21,organic
4806,1341,23-12-2016 21:06,twitter
4807,1341,23-12-2016 03:39,facebook
4808,1351,21-08-2016 00:26,organic
4809,1351,13-09-2016 18:50,direct
4810,1351,04-10-2016 22:35,facebook
4811,1361,01-09-2016 16:15,facebook
4812,1361,19-09-2016 13:03,twitter
4813,1361,10-10-2016 07:19,organic
4814,1361,10-10-2016 02:47,organic
4815,1361,28-10-2016 05:24,direct
4816,1361,14-11-2016 08:14,adwords
4817,1361,03-12-2016 12:29,facebook
4818,1361,22-12-2016 20:07,facebook
4819,1371,15-08-2015 19:46,direct
4820,1371,13-09-2015 10:58,direct
4821,1371,12-10-2015 15:31,banner
4822,1381,12-11-2016 14:44,direct
4823,1391,07-10-2016 01:04,facebook
4824,1391,18-11-2016 02:25,organic
4825,1391,23-12-2016 02:28,direct
4826,1401,12-12-2013 00:09,twitter
4827,1401,04-01-2014 11:36,organic
4828,1401,31-01-2014 22:55,facebook
4829,1401,23-02-2014 20:50,adwords
4830,1401,22-03-2014 18:28,twitter
4831,1401,30-03-2014 02:14,facebook
4832,1401,12-05-2014 15:37,adwords
4833,1401,12-06-2014 01:20,organic
4834,1401,08-07-2014 09:20,organic
4835,1401,08-08-2014 04:47,banner
4836,1401,06-09-2014 20:49,facebook
4837,1401,01-10-2014 17:12,adwords
4838,1401,03-11-2014 06:16,organic
4839,1401,27-11-2014 03:45,facebook
4840,1401,05-01-2015 17:19,direct
4841,1401,07-02-2015 20:23,facebook
4842,1401,24-02-2015 22:31,banner
4843,1411,30-12-2013 07:56,twitter
4844,1411,22-01-2014 09:07,facebook
4845,1411,22-01-2014 20:44,banner
4846,1411,15-02-2014 23:10,facebook
4847,1411,05-03-2014 15:13,adwords
4848,1411,21-03-2014 03:57,twitter
4849,1411,13-04-2014 11:24,adwords
4850,1411,10-05-2014 12:04,banner
4851,1411,14-07-2014 03:24,twitter
4852,1411,18-07-2014 06:08,twitter
4853,1411,18-07-2014 14:38,direct
4854,1411,30-07-2014 18:31,direct
4855,1411,29-08-2014 00:43,facebook
4856,1411,16-09-2014 07:55,facebook
4857,1411,06-10-2014 16:20,banner
4858,1411,12-10-2014 06:37,facebook
4859,1411,31-10-2014 14:03,facebook
4860,1411,20-11-2014 21:21,direct
4861,1411,08-12-2014 02:09,organic
4862,1411,29-12-2014 01:03,facebook
4863,1411,22-01-2015 22:10,banner
4864,1411,13-02-2015 07:55,direct
4865,1411,06-03-2015 09:00,facebook
4866,1411,22-03-2015 12:25,banner
4867,1411,16-04-2015 09:52,direct
4868,1411,07-05-2015 19:32,adwords
4869,1411,20-05-2015 18:47,adwords
4870,1411,02-06-2015 22:48,organic
4871,1411,18-06-2015 12:12,facebook
4872,1411,02-07-2015 00:51,facebook
4873,1411,13-07-2015 22:28,organic
4874,1411,01-08-2015 00:19,twitter
4875,1411,04-09-2015 06:29,direct
4876,1411,26-09-2015 22:29,organic
4877,1411,15-10-2015 20:41,twitter
4878,1411,18-11-2015 21:58,organic
4879,1411,07-12-2015 22:06,banner
4880,1411,26-12-2015 11:57,facebook
4881,1411,21-01-2016 15:42,adwords
4882,1411,10-02-2016 00:19,organic
4883,1411,10-02-2016 12:05,organic
4884,1411,25-02-2016 04:36,direct
4885,1411,13-03-2016 06:02,organic
4886,1411,04-04-2016 16:06,adwords
4887,1411,06-05-2016 10:52,twitter
4888,1411,29-06-2016 16:51,banner
4889,1411,14-07-2016 22:30,organic
4890,1411,30-07-2016 15:49,banner
4891,1411,18-08-2016 10:18,direct
4892,1411,01-09-2016 02:07,facebook
4893,1411,20-09-2016 05:56,adwords
4894,1411,11-10-2016 11:02,organic
4895,1421,01-01-2014 16:57,facebook
4896,1421,12-03-2014 16:44,adwords
4897,1421,13-04-2014 14:37,direct
4898,1421,01-06-2014 06:47,adwords
4899,1421,04-07-2014 06:52,direct
4900,1421,04-07-2014 01:32,facebook
4901,1431,28-03-2016 04:49,direct
4902,1441,28-12-2013 23:57,facebook
4903,1441,28-12-2013 12:45,adwords
4904,1441,25-01-2014 05:57,twitter
4905,1441,16-02-2014 00:02,banner
4906,1441,20-03-2014 02:45,direct
4907,1441,01-04-2014 21:29,direct
4908,1441,07-05-2014 00:15,direct
4909,1441,16-06-2014 21:55,facebook
4910,1441,16-06-2014 08:46,twitter
4911,1441,08-07-2014 23:28,banner
4912,1441,04-08-2014 03:21,banner
4913,1441,31-08-2014 13:08,banner
4914,1441,14-02-2015 15:17,banner
4915,1441,11-03-2015 10:41,facebook
4916,1441,17-06-2015 20:36,facebook
4917,1441,17-08-2015 06:28,organic
4918,1441,13-09-2015 08:56,adwords
4919,1441,16-10-2015 19:12,direct
4920,1441,17-11-2015 10:13,organic
4921,1441,22-12-2015 11:19,direct
4922,1441,19-01-2016 13:09,direct
4923,1441,16-02-2016 11:29,adwords
4924,1441,13-03-2016 10:20,facebook
4925,1441,13-04-2016 22:25,twitter
4926,1441,07-05-2016 03:43,facebook
4927,1441,23-05-2016 11:47,direct
4928,1441,17-06-2016 22:35,adwords
4929,1441,13-11-2016 10:07,direct
4930,1441,11-12-2016 08:29,organic
4931,1451,04-05-2014 14:05,adwords
4932,1451,31-05-2014 10:04,twitter
4933,1451,21-06-2014 19:22,twitter
4934,1451,20-07-2014 20:46,facebook
4935,1451,14-08-2014 11:27,facebook
4936,1451,10-09-2014 16:27,facebook
4937,1451,14-09-2014 00:07,organic
4938,1451,15-10-2014 20:04,organic
4939,1451,26-10-2014 19:12,organic
4940,1451,25-11-2014 17:05,adwords
4941,1451,19-12-2014 17:09,adwords
4942,1451,30-01-2015 19:44,facebook
4943,1451,27-02-2015 16:30,banner
4944,1451,27-03-2015 03:11,facebook
4945,1451,05-05-2015 16:02,banner
4946,1451,30-05-2015 07:20,organic
4947,1451,27-06-2015 14:46,direct
4948,1451,23-07-2015 01:21,banner
4949,1451,22-08-2015 14:35,direct
4950,1451,30-09-2015 11:14,facebook
4951,1451,30-10-2015 17:20,facebook
4952,1451,03-12-2015 05:27,organic
4953,1451,10-01-2016 02:29,adwords
4954,1451,05-03-2016 08:41,facebook
4955,1451,15-04-2016 00:53,organic
4956,1451,15-05-2016 16:51,organic
4957,1451,22-06-2016 10:47,adwords
4958,1451,23-07-2016 23:59,direct
4959,1451,23-07-2016 21:01,banner
4960,1451,20-08-2016 04:50,organic
4961,1451,27-09-2016 18:51,adwords
4962,1451,21-10-2016 08:54,adwords
4963,1451,21-11-2016 08:35,facebook
4964,1451,17-12-2016 23:38,facebook
4965,1461,12-12-2015 22:42,adwords
4966,1461,27-12-2015 20:07,direct
4967,1461,17-01-2016 16:53,facebook
4968,1461,09-02-2016 20:53,adwords
4969,1461,02-03-2016 19:42,facebook
4970,1461,18-03-2016 17:20,adwords
4971,1461,02-04-2016 04:31,organic
4972,1461,09-04-2016 11:00,banner
4973,1461,12-05-2016 14:16,direct
4974,1461,28-05-2016 03:35,organic
4975,1461,28-05-2016 06:13,adwords
4976,1461,15-06-2016 17:15,banner
4977,1461,02-07-2016 05:24,twitter
4978,1461,24-07-2016 19:22,organic
4979,1461,12-08-2016 21:23,banner
4980,1461,07-09-2016 17:09,banner
4981,1461,25-09-2016 21:53,direct
4982,1461,06-10-2016 16:31,banner
4983,1461,06-10-2016 21:52,organic
4984,1461,06-11-2016 13:46,adwords
4985,1461,26-11-2016 11:09,adwords
4986,1461,20-12-2016 21:00,organic
4987,1471,01-01-2017 02:06,adwords
4988,1471,01-01-2017 07:58,twitter
4989,1481,19-12-2016 17:01,facebook
4990,1491,15-02-2015 17:30,adwords
4991,1491,14-03-2015 05:51,direct
4992,1491,06-04-2015 00:00,organic
4993,1501,30-01-2015 00:03,organic
4994,1501,03-03-2015 08:16,twitter
4995,1501,31-03-2015 22:24,direct
4996,1501,28-05-2015 04:22,direct
4997,1501,24-08-2015 06:00,adwords
4998,1501,26-09-2015 15:38,adwords
4999,1501,01-11-2015 06:33,facebook
5000,1501,07-12-2015 07:28,direct
5001,1501,22-01-2016 03:18,direct
5002,1501,10-03-2016 05:57,facebook
5003,1501,04-05-2016 16:18,organic
5004,1501,17-05-2016 06:54,adwords
5005,1501,20-06-2016 09:56,twitter
5006,1501,20-07-2016 09:35,direct
5007,1501,20-08-2016 18:25,organic
5008,1511,20-03-2016 02:27,facebook
5009,1511,31-03-2016 09:26,organic
5010,1511,19-04-2016 00:32,direct
5011,1511,10-05-2016 11:40,adwords
5012,1511,30-05-2016 17:37,organic
5013,1511,30-05-2016 18:39,facebook
5014,1511,23-06-2016 18:26,direct
5015,1511,18-07-2016 23:59,direct
5016,1511,19-08-2016 14:28,adwords
5017,1511,05-09-2016 08:43,facebook
5018,1511,05-09-2016 20:30,facebook
5019,1511,02-10-2016 16:44,adwords
5020,1511,23-10-2016 14:49,banner
5021,1511,08-11-2016 22:37,facebook
5022,1511,08-11-2016 15:33,direct
5023,1511,30-11-2016 06:29,banner
5024,1511,01-01-2017 15:09,direct
5025,1521,31-12-2013 05:44,adwords
5026,1521,22-01-2014 17:54,adwords
5027,1521,04-02-2014 16:58,organic
5028,1521,21-02-2014 06:01,facebook
5029,1521,28-02-2014 07:15,organic
5030,1521,06-04-2014 17:03,organic
5031,1521,06-04-2014 07:31,organic
5032,1521,24-05-2014 13:12,adwords
5033,1521,08-06-2014 00:08,facebook
5034,1521,28-06-2014 02:49,facebook
5035,1521,15-07-2014 17:31,facebook
5036,1521,15-07-2014 09:06,facebook
5037,1521,15-07-2014 05:06,adwords
5038,1521,13-08-2014 16:43,organic
5039,1521,01-09-2014 05:59,direct
5040,1521,16-09-2014 11:44,facebook
5041,1521,07-10-2014 18:30,direct
5042,1521,22-10-2014 23:59,organic
5043,1521,10-11-2014 10:03,adwords
5044,1521,08-12-2014 12:52,adwords
5045,1521,11-05-2015 19:08,twitter
5046,1521,11-05-2015 22:18,adwords
5047,1521,28-06-2015 00:35,facebook
5048,1521,05-07-2015 01:11,twitter
5049,1521,31-07-2015 19:02,facebook
5050,1521,21-08-2015 08:03,banner
5051,1521,05-09-2015 15:30,adwords
5052,1521,26-09-2015 06:16,facebook
5053,1521,16-10-2015 09:40,banner
5054,1521,30-10-2015 22:52,facebook
5055,1521,14-11-2015 15:31,organic
5056,1521,02-12-2015 08:00,facebook
5057,1521,20-12-2015 22:36,direct
5058,1521,21-01-2016 00:04,adwords
5059,1521,31-01-2016 21:01,direct
5060,1521,31-01-2016 22:24,facebook
5061,1521,23-02-2016 15:44,organic
5062,1521,10-03-2016 11:29,twitter
5063,1521,01-04-2016 22:27,direct
5064,1521,19-04-2016 21:31,organic
5065,1521,13-05-2016 20:55,adwords
5066,1521,13-05-2016 01:49,adwords
5067,1521,02-06-2016 17:34,direct
5068,1521,07-06-2016 20:45,adwords
5069,1521,07-06-2016 21:05,organic
5070,1521,04-07-2016 14:45,adwords
5071,1521,25-07-2016 16:00,adwords
5072,1531,10-12-2013 16:29,banner
5073,1531,01-01-2014 16:19,direct
5074,1531,01-01-2014 05:55,direct
5075,1531,07-02-2014 11:16,direct
5076,1531,26-02-2014 13:11,banner
5077,1531,16-03-2014 07:02,organic
5078,1531,28-03-2014 11:19,organic
5079,1531,14-04-2014 06:37,organic
5080,1531,27-04-2014 05:44,banner
5081,1531,27-04-2014 06:41,adwords
5082,1531,06-05-2014 01:23,organic
5083,1531,23-05-2014 15:14,twitter
5084,1531,12-06-2014 19:43,twitter
5085,1531,12-06-2014 20:49,organic
5086,1531,04-07-2014 08:35,direct
5087,1531,17-07-2014 16:36,banner
5088,1531,27-07-2014 23:43,twitter
5089,1531,29-10-2014 17:20,adwords
5090,1531,21-11-2014 19:46,organic
5091,1531,07-12-2014 06:25,adwords
5092,1531,06-01-2015 06:27,adwords
5093,1531,27-01-2015 09:04,facebook
5094,1531,21-02-2015 10:09,twitter
5095,1531,15-03-2015 23:26,banner
5096,1531,15-03-2015 20:14,direct
5097,1531,03-04-2015 06:43,direct
5098,1531,20-04-2015 08:37,facebook
5099,1531,06-06-2015 00:25,organic
5100,1531,06-06-2015 02:07,facebook
5101,1531,01-07-2015 07:19,facebook
5102,1531,28-07-2015 01:29,organic
5103,1531,07-08-2015 01:08,direct
5104,1531,05-09-2015 04:49,adwords
5105,1531,23-09-2015 01:56,facebook
5106,1531,10-10-2015 13:09,adwords
5107,1531,09-11-2015 15:23,facebook
5108,1531,04-12-2015 06:46,facebook
5109,1531,15-04-2016 17:18,direct
5110,1531,04-05-2016 05:08,organic
5111,1531,03-06-2016 19:24,organic
5112,1531,24-07-2016 18:52,facebook
5113,1531,12-08-2016 13:36,organic
5114,1531,22-10-2016 20:15,adwords
5115,1531,15-11-2016 16:43,organic
5116,1531,15-11-2016 20:21,adwords
5117,1541,07-06-2015 09:26,banner
5118,1541,21-06-2015 11:30,facebook
5119,1541,27-07-2015 18:43,adwords
5120,1541,15-08-2015 23:39,facebook
5121,1541,15-08-2015 04:27,organic
5122,1541,27-08-2015 15:17,twitter
5123,1541,17-09-2015 20:45,organic
5124,1541,26-09-2015 13:48,organic
5125,1541,03-10-2015 10:46,facebook
5126,1541,16-10-2015 06:58,organic
5127,1541,24-10-2015 23:25,adwords
5128,1541,08-11-2015 05:00,organic
5129,1541,24-12-2015 06:15,adwords
5130,1541,13-01-2016 22:39,direct
5131,1541,17-02-2016 21:34,organic
5132,1541,02-03-2016 16:57,direct
5133,1551,13-12-2016 16:30,twitter
5134,1561,17-12-2013 19:58,banner
5135,1561,25-01-2014 06:09,adwords
5136,1561,07-02-2014 12:39,banner
5137,1561,07-03-2014 11:42,adwords
5138,1561,13-03-2014 12:44,organic
5139,1561,13-04-2014 23:11,adwords
5140,1561,10-05-2014 15:28,banner
5141,1561,31-05-2014 22:37,direct
5142,1561,25-06-2014 14:48,facebook
5143,1561,11-07-2014 11:57,facebook
5144,1561,10-08-2014 05:18,facebook
5145,1561,10-09-2014 03:47,twitter
5146,1561,10-09-2014 01:47,direct
5147,1561,10-10-2014 05:28,direct
5148,1561,11-11-2014 18:55,direct
5149,1561,11-11-2014 03:29,adwords
5150,1561,07-12-2014 06:36,direct
5151,1561,07-01-2015 12:28,twitter
5152,1561,03-03-2015 01:24,facebook
5153,1561,29-03-2015 18:36,organic
5154,1561,28-04-2015 19:53,direct
5155,1571,01-01-2014 19:48,organic
5156,1571,14-03-2014 12:03,facebook
5157,1571,30-07-2014 08:19,direct
5158,1571,13-08-2014 21:39,adwords
5159,1571,01-09-2014 04:36,banner
5160,1571,12-09-2014 06:09,direct
5161,1571,28-10-2014 03:30,facebook
5162,1571,10-11-2014 02:33,direct
5163,1571,10-11-2014 12:56,adwords
5164,1571,10-11-2014 16:28,banner
5165,1571,28-11-2014 12:23,organic
5166,1571,20-12-2014 03:27,banner
5167,1571,31-12-2014 17:08,direct
5168,1571,25-01-2015 03:11,organic
5169,1571,09-02-2015 23:05,twitter
5170,1571,13-03-2015 23:58,banner
5171,1571,30-03-2015 16:25,facebook
5172,1571,18-04-2015 11:59,organic
5173,1571,25-05-2015 12:21,organic
5174,1571,05-06-2015 03:05,organic
5175,1571,05-06-2015 04:15,adwords
5176,1571,26-06-2015 01:09,direct
5177,1571,09-07-2015 17:48,adwords
5178,1571,11-08-2015 14:15,organic
5179,1571,06-09-2015 06:27,banner
5180,1571,28-09-2015 13:44,direct
5181,1571,26-10-2015 13:10,organic
5182,1571,23-11-2015 06:04,banner
5183,1571,23-11-2015 21:19,direct
5184,1571,21-12-2015 23:24,banner
5185,1571,14-01-2016 07:43,facebook
5186,1571,18-02-2016 18:29,organic
5187,1571,06-03-2016 23:36,direct
5188,1571,06-03-2016 03:18,banner
5189,1571,27-03-2016 07:24,facebook
5190,1571,27-03-2016 23:50,organic
5191,1571,22-09-2016 15:06,banner
5192,1571,20-10-2016 19:58,organic
5193,1571,16-11-2016 09:00,direct
5194,1571,05-12-2016 20:59,organic
5195,1571,23-12-2016 21:33,facebook
5196,1581,07-04-2016 00:50,direct
5197,1581,23-04-2016 09:56,adwords
5198,1591,22-12-2016 16:22,banner
5199,1601,14-12-2013 13:53,direct
5200,1601,27-12-2013 10:09,twitter
5201,1601,07-02-2014 11:35,facebook
5202,1601,07-02-2014 20:24,organic
5203,1601,10-03-2014 02:09,facebook
5204,1601,05-04-2014 02:03,direct
5205,1601,26-04-2014 08:01,direct
5206,1601,28-05-2014 14:36,twitter
5207,1601,14-06-2014 17:55,facebook
5208,1601,26-08-2014 11:53,banner
5209,1601,26-12-2014 14:10,twitter
5210,1601,21-01-2015 00:58,direct
5211,1601,10-02-2015 06:27,banner
5212,1601,03-03-2015 05:49,direct
5213,1601,27-03-2015 17:22,facebook
5214,1601,07-04-2015 12:40,facebook
5215,1601,22-04-2015 04:47,adwords
5216,1601,20-05-2015 06:05,organic
5217,1601,07-06-2015 20:37,banner
5218,1601,29-06-2015 11:09,direct
5219,1601,18-07-2015 12:06,direct
5220,1601,06-09-2015 07:50,direct
5221,1601,01-10-2015 01:44,organic
5222,1601,16-10-2015 03:53,adwords
5223,1601,05-11-2015 21:26,facebook
5224,1601,27-11-2015 20:11,organic
5225,1601,14-12-2015 08:16,direct
5226,1601,09-01-2016 20:18,organic
5227,1601,09-01-2016 19:04,facebook
5228,1601,10-02-2016 22:53,organic
5229,1601,19-02-2016 20:51,twitter
5230,1601,13-03-2016 06:09,adwords
5231,1601,23-03-2016 06:37,adwords
5232,1601,11-05-2016 16:26,direct
5233,1601,11-05-2016 01:07,direct
5234,1601,11-05-2016 13:54,organic
5235,1601,13-06-2016 19:06,direct
5236,1601,13-06-2016 18:46,adwords
5237,1601,10-07-2016 12:32,facebook
5238,1601,15-07-2016 09:42,facebook
5239,1601,30-09-2016 19:50,facebook
5240,1601,03-10-2016 07:13,direct
5241,1601,03-10-2016 16:33,organic
5242,1601,21-10-2016 10:30,twitter
5243,1601,22-10-2016 21:39,banner
5244,1611,04-10-2015 01:25,facebook
5245,1611,28-10-2015 17:04,banner
5246,1611,28-10-2015 09:07,twitter
5247,1611,17-11-2015 21:58,adwords
5248,1611,07-01-2016 09:17,direct
5249,1611,29-01-2016 19:07,facebook
5250,1611,20-02-2016 14:44,direct
5251,1611,11-03-2016 16:09,adwords
5252,1611,24-03-2016 09:10,banner
5253,1611,11-04-2016 16:26,facebook
5254,1611,19-04-2016 00:11,direct
5255,1611,13-05-2016 19:31,organic
5256,1611,13-05-2016 15:58,direct
5257,1611,22-06-2016 05:35,adwords
5258,1611,17-07-2016 23:14,facebook
5259,1611,01-08-2016 03:04,adwords
5260,1611,01-08-2016 08:08,adwords
5261,1611,28-08-2016 08:49,banner
5262,1611,28-08-2016 07:24,twitter
5263,1611,27-09-2016 20:32,direct
5264,1611,30-09-2016 16:57,adwords
5265,1611,25-10-2016 05:12,adwords
5266,1611,12-11-2016 17:05,adwords
5267,1611,27-12-2016 03:43,organic
5268,1621,07-12-2016 17:41,banner
5269,1621,28-12-2016 07:28,banner
5270,1631,10-05-2016 02:54,facebook
5271,1631,15-05-2016 04:58,direct
5272,1631,15-05-2016 10:11,adwords
5273,1631,15-05-2016 15:56,facebook
5274,1631,25-05-2016 17:39,direct
5275,1631,09-06-2016 13:04,organic
5276,1631,05-07-2016 18:40,adwords
5277,1641,10-09-2016 05:12,adwords
5278,1641,08-10-2016 20:40,facebook
5279,1641,08-11-2016 13:58,adwords
5280,1651,12-07-2014 09:59,direct
5281,1651,21-07-2014 08:52,facebook
5282,1651,23-08-2014 16:04,direct
5283,1651,08-10-2014 03:18,adwords
5284,1651,16-11-2014 19:12,direct
5285,1651,27-12-2014 10:00,organic
5286,1651,09-02-2015 13:25,adwords
5287,1651,18-03-2015 08:12,banner
5288,1651,24-04-2015 14:53,facebook
5289,1651,09-06-2015 01:02,organic
5290,1651,18-07-2015 02:02,direct
5291,1651,25-07-2015 17:18,facebook
5292,1651,25-07-2015 06:08,adwords
5293,1651,02-09-2015 11:07,adwords
5294,1651,03-10-2015 09:47,organic
5295,1651,28-10-2015 06:06,twitter
5296,1651,13-12-2015 14:49,organic
5297,1661,26-05-2016 13:37,banner
5298,1661,17-06-2016 01:42,facebook
5299,1671,29-06-2016 12:40,facebook
5300,1671,08-08-2016 10:37,organic
5301,1671,14-09-2016 11:52,organic
5302,1671,10-11-2016 13:48,adwords
5303,1671,19-12-2016 13:11,adwords
5304,1671,31-12-2016 19:25,facebook
5305,1681,18-03-2016 05:12,organic
5306,1681,18-03-2016 01:57,adwords
5307,1681,18-03-2016 21:12,facebook
5308,1681,25-03-2016 11:59,organic
5309,1681,24-04-2016 17:50,facebook
5310,1681,20-05-2016 20:19,adwords
5311,1681,01-06-2016 03:30,adwords
5312,1681,24-06-2016 11:33,adwords
5313,1681,05-08-2016 16:15,direct
5314,1681,08-09-2016 20:54,organic
5315,1681,14-10-2016 23:41,direct
5316,1681,03-11-2016 03:11,adwords
5317,1681,04-12-2016 20:06,direct
5318,1681,01-01-2017 08:45,organic
5319,1691,13-01-2016 06:39,banner
5320,1691,31-01-2016 06:50,organic
5321,1691,23-02-2016 23:21,direct
5322,1691,15-03-2016 04:16,facebook
5323,1691,03-04-2016 20:15,organic
5324,1691,22-04-2016 04:18,direct
5325,1691,24-05-2016 14:01,twitter
5326,1691,21-06-2016 17:33,banner
5327,1691,25-06-2016 04:38,facebook
5328,1691,09-07-2016 11:29,organic
5329,1691,29-07-2016 00:38,direct
5330,1691,21-08-2016 15:48,facebook
5331,1691,09-09-2016 18:43,adwords
5332,1691,23-09-2016 07:45,banner
5333,1701,12-12-2013 07:56,twitter
5334,1701,20-01-2014 06:54,twitter
5335,1701,01-03-2014 11:24,organic
5336,1701,08-04-2014 02:37,adwords
5337,1701,03-05-2014 23:27,direct
5338,1701,14-06-2014 20:18,adwords
5339,1701,22-07-2014 10:28,direct
5340,1701,08-09-2014 20:04,facebook
5341,1701,13-10-2014 08:38,facebook
5342,1701,22-11-2014 01:00,adwords
5343,1701,08-01-2015 05:56,direct
5344,1701,27-01-2015 07:41,adwords
5345,1701,02-02-2015 10:07,twitter
5346,1701,01-03-2015 06:24,facebook
5347,1701,02-04-2015 01:55,direct
5348,1701,24-04-2015 21:46,adwords
5349,1701,24-04-2015 03:09,direct
5350,1701,24-04-2015 21:25,twitter
5351,1701,10-06-2015 03:34,organic
5352,1701,21-07-2015 15:18,banner
5353,1701,25-08-2015 05:14,direct
5354,1701,30-09-2015 13:59,organic
5355,1701,08-11-2015 17:48,banner
5356,1701,26-12-2015 10:59,facebook
5357,1701,27-01-2016 10:59,organic
5358,1701,03-03-2016 12:20,organic
5359,1701,15-04-2016 07:02,facebook
5360,1701,27-05-2016 11:31,organic
5361,1701,25-06-2016 23:05,facebook
5362,1701,02-08-2016 19:53,twitter
5363,1701,18-09-2016 00:45,facebook
5364,1701,24-10-2016 18:34,banner
5365,1711,10-07-2015 15:39,organic
5366,1711,04-08-2015 17:03,banner
5367,1711,13-08-2015 14:40,facebook
5368,1711,26-09-2015 19:58,banner
5369,1711,13-10-2015 16:24,direct
5370,1711,31-10-2015 00:30,banner
5371,1711,20-11-2015 23:00,organic
5372,1711,13-12-2015 03:33,direct
5373,1711,31-12-2015 01:53,facebook
5374,1711,09-01-2016 22:37,organic
5375,1711,28-01-2016 23:10,direct
5376,1711,12-02-2016 23:40,twitter
5377,1711,17-03-2016 21:39,banner
5378,1711,17-03-2016 18:26,direct
5379,1711,10-04-2016 21:10,twitter
5380,1711,23-04-2016 20:49,organic
5381,1711,23-04-2016 17:10,direct
5382,1711,12-05-2016 08:07,facebook
5383,1711,10-06-2016 07:02,facebook
5384,1711,26-06-2016 10:44,direct
5385,1711,15-07-2016 07:48,twitter
5386,1711,28-07-2016 16:26,organic
5387,1711,16-08-2016 16:48,direct
5388,1711,16-08-2016 14:01,adwords
5389,1711,27-08-2016 08:50,organic
5390,1711,20-09-2016 04:34,direct
5391,1711,11-10-2016 04:31,facebook
5392,1711,20-10-2016 13:54,adwords
5393,1711,29-10-2016 05:10,organic
5394,1711,22-11-2016 10:03,banner
5395,1711,18-12-2016 04:49,direct
5396,1721,21-06-2016 07:58,direct
5397,1721,28-07-2016 18:36,organic
5398,1721,06-08-2016 17:54,direct
5399,1721,06-08-2016 21:33,twitter
