id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
1978,2481,01-07-2016 19:36,496,15,13,524,2475.04,112.35,105.56,2692.95
1979,2481,31-07-2016 11:45,502,10,0,512,2504.98,74.9,0,2579.88
1980,2481,29-08-2016 18:45,497,20,4,521,2480.03,149.8,32.48,2662.31
1981,2481,28-09-2016 11:34,499,51,14,564,2490.01,381.99,113.68,2985.68
1982,2481,28-10-2016 07:16,479,13,4,496,2390.21,97.37,32.48,2520.06
1983,2481,27-11-2016 12:18,499,10,4,513,2490.01,74.9,32.48,2597.39
1984,2481,27-12-2016 11:21,379,0,12,391,1891.21,0,97.44,1988.65
1985,2491,11-11-2016 19:41,541,0,15,556,2699.59,0,121.8,2821.39
1986,2491,11-12-2016 01:01,511,11,5,527,2549.89,82.39,40.6,2672.88
1987,2501,21-03-2016 19:13,637,8,10,655,3178.63,59.92,81.2,3319.75
1988,2501,19-04-2016 18:38,498,10,25,533,2485.02,74.9,203,2762.92
1989,2501,19-05-2016 04:41,492,23,6,521,2455.08,172.27,48.72,2676.07
1990,2501,17-06-2016 02:07,483,12,6,501,2410.17,89.88,48.72,2548.77
1991,2501,16-07-2016 22:36,507,0,32,539,2529.93,0,259.84,2789.77
1992,2501,15-08-2016 00:32,508,0,0,508,2534.92,0,0,2534.92
1993,2501,13-09-2016 07:39,495,8,0,503,2470.05,59.92,0,2529.97
1994,2501,13-10-2016 05:56,0,0,5,5,0,0,40.6,40.6
1995,2501,11-11-2016 19:06,513,0,0,513,2559.87,0,0,2559.87
1996,2501,10-12-2016 18:00,497,8,24,529,2480.03,59.92,194.88,2734.83
1997,2511,15-06-2016 10:32,503,5,0,508,2509.97,37.45,0,2547.42
1998,2511,15-07-2016 21:05,491,29,0,520,2450.09,217.21,0,2667.3
1999,2511,13-08-2016 15:35,496,10,32,538,2475.04,74.9,259.84,2809.78
2000,2511,12-09-2016 15:48,492,15,8,515,2455.08,112.35,64.96,2632.39
2001,2511,12-10-2016 02:22,502,7,19,528,2504.98,52.43,154.28,2711.69
2002,2511,11-11-2016 00:27,433,4,13,450,2160.67,29.96,105.56,2296.19
2003,2511,11-12-2016 09:42,499,34,15,548,2490.01,254.66,121.8,2866.47
2004,2521,14-05-2016 23:10,509,6,24,539,2539.91,44.94,194.88,2779.73
2005,2521,13-06-2016 22:18,497,0,6,503,2480.03,0,48.72,2528.75
2006,2521,12-07-2016 02:56,893,11,16,920,4456.07,82.39,129.92,4668.38
2007,2521,11-08-2016 14:12,0,14,11,25,0,104.86,89.32,194.18
2008,2521,09-09-2016 23:11,491,0,82,573,2450.09,0,665.84,3115.93
2009,2521,08-10-2016 04:31,554,6,23,583,2764.46,44.94,186.76,2996.16
2010,2521,06-11-2016 19:51,486,15,102,603,2425.14,112.35,828.24,3365.73
2011,2521,06-12-2016 21:42,506,0,0,506,2524.94,0,0,2524.94
2012,2531,25-12-2013 04:33,142,4,0,146,708.58,29.96,0,738.54
2013,2531,23-01-2014 04:16,85,9,6,100,424.15,67.41,48.72,540.28
2014,2531,21-02-2014 11:00,153,8,13,174,763.47,59.92,105.56,928.95
2015,2531,23-03-2014 19:21,130,5,38,173,648.7,37.45,308.56,994.71
2016,2531,21-04-2014 10:53,143,8,138,289,713.57,59.92,1120.56,1894.05
2017,2531,20-05-2014 14:51,151,11,0,162,753.49,82.39,0,835.88
2018,2531,18-06-2014 14:37,150,0,0,150,748.5,0,0,748.5
2019,2531,17-07-2014 06:17,175,0,0,175,873.25,0,0,873.25
2020,2531,16-08-2014 02:15,113,0,11,124,563.87,0,89.32,653.19
2021,2531,14-09-2014 12:59,149,5,6,160,743.51,37.45,48.72,829.68
2022,2531,14-10-2014 08:15,160,16,1,177,798.4,119.84,8.12,926.36
2023,2531,12-11-2014 14:06,153,0,11,164,763.47,0,89.32,852.79
2024,2531,11-12-2014 21:21,157,0,9,166,783.43,0,73.08,856.51
2025,2541,21-12-2013 17:14,290,0,18,308,1447.1,0,146.16,1593.26
2026,2541,18-02-2014 10:34,298,25,63,386,1487.02,187.25,511.56,2185.83
2027,2541,20-03-2014 22:21,308,29,21,358,1536.92,217.21,170.52,1924.65
2028,2541,19-04-2014 09:23,245,25,15,285,1222.55,187.25,121.8,1531.6
2029,2541,18-05-2014 08:52,268,20,0,288,1337.32,149.8,0,1487.12
2030,2541,17-06-2014 04:55,305,46,0,351,1521.95,344.54,0,1866.49
2031,2541,17-07-2014 11:08,296,20,19,335,1477.04,149.8,154.28,1781.12
2032,2541,16-08-2014 21:12,301,37,18,356,1501.99,277.13,146.16,1925.28
2033,2541,15-09-2014 04:11,304,14,82,400,1516.96,104.86,665.84,2287.66
2034,2541,15-10-2014 02:20,285,54,171,510,1422.15,404.46,1388.52,3215.13
2035,2541,13-11-2014 17:45,303,38,24,365,1511.97,284.62,194.88,1991.47
2036,2541,13-12-2014 00:23,315,32,29,376,1571.85,239.68,235.48,2047.01
2037,2541,11-01-2015 16:40,304,50,77,431,1516.96,374.5,625.24,2516.7
2038,2541,10-02-2015 18:53,297,33,24,354,1482.03,247.17,194.88,1924.08
2039,2541,11-03-2015 05:33,310,34,6,350,1546.9,254.66,48.72,1850.28
2040,2541,10-04-2015 21:29,211,22,20,253,1052.89,164.78,162.4,1380.07
2041,2541,10-05-2015 08:47,321,28,0,349,1601.79,209.72,0,1811.51
2042,2541,08-06-2015 06:17,299,34,16,349,1492.01,254.66,129.92,1876.59
2043,2541,07-07-2015 05:48,333,18,35,386,1661.67,134.82,284.2,2080.69
2044,2541,06-08-2015 04:55,313,36,16,365,1561.87,269.64,129.92,1961.43
2045,2541,04-09-2015 09:25,309,0,26,335,1541.91,0,211.12,1753.03
2046,2541,03-10-2015 15:30,280,116,31,427,1397.2,868.84,251.72,2517.76
2047,2541,02-11-2015 14:45,299,74,16,389,1492.01,554.26,129.92,2176.19
2048,2541,01-12-2015 18:59,288,19,8,315,1437.12,142.31,64.96,1644.39
2049,2541,30-12-2015 17:30,279,31,17,327,1392.21,232.19,138.04,1762.44
2050,2541,29-01-2016 03:30,301,38,18,357,1501.99,284.62,146.16,1932.77
2051,2541,27-02-2016 00:49,258,26,20,304,1287.42,194.74,162.4,1644.56
2052,2541,27-03-2016 20:30,277,29,0,306,1382.23,217.21,0,1599.44
2053,2541,25-04-2016 16:30,325,46,9,380,1621.75,344.54,73.08,2039.37
2054,2541,24-05-2016 03:09,330,35,121,486,1646.7,262.15,982.52,2891.37
2055,2541,23-06-2016 16:41,329,25,95,449,1641.71,187.25,771.4,2600.36
2056,2541,23-07-2016 04:12,147,25,10,182,733.53,187.25,81.2,1001.98
2057,2541,22-08-2016 11:28,288,16,0,304,1437.12,119.84,0,1556.96
2058,2541,21-09-2016 02:40,299,29,78,406,1492.01,217.21,633.36,2342.58
2059,2541,21-10-2016 11:36,313,32,2,347,1561.87,239.68,16.24,1817.79
2060,2541,20-11-2016 13:22,271,41,0,312,1352.29,307.09,0,1659.38
2061,2541,19-12-2016 21:58,294,26,21,341,1467.06,194.74,170.52,1832.32
2062,2551,24-06-2016 07:43,502,12,14,528,2504.98,89.88,113.68,2708.54
2063,2551,23-07-2016 19:37,515,18,31,564,2569.85,134.82,251.72,2956.39
2064,2551,21-08-2016 12:23,501,22,0,523,2499.99,164.78,0,2664.77
2065,2551,20-09-2016 06:53,512,24,15,551,2554.88,179.76,121.8,2856.44
2066,2551,20-10-2016 00:49,250,0,10,260,1247.5,0,81.2,1328.7
2067,2551,18-11-2016 05:04,487,0,15,502,2430.13,0,121.8,2551.93
2068,2551,17-12-2016 08:46,467,7,24,498,2330.33,52.43,194.88,2577.64
2069,2561,23-11-2016 22:51,927,14,24,965,4625.73,104.86,194.88,4925.47
2070,2561,23-12-2016 11:44,81,18,27,126,404.19,134.82,219.24,758.25
2071,2571,19-12-2013 17:37,286,20,26,332,1427.14,149.8,211.12,1788.06
2072,2571,17-01-2014 12:15,296,23,0,319,1477.04,172.27,0,1649.31
2073,2571,16-02-2014 07:58,301,9,9,319,1501.99,67.41,73.08,1642.48
2074,2571,18-03-2014 14:16,259,36,36,331,1292.41,269.64,292.32,1854.37
2075,2571,16-04-2014 06:48,290,22,22,334,1447.1,164.78,178.64,1790.52
2076,2571,16-05-2014 01:22,293,0,49,342,1462.07,0,397.88,1859.95
2077,2571,15-06-2014 11:35,300,31,40,371,1497,232.19,324.8,2053.99
2078,2571,15-07-2014 00:30,297,0,29,326,1482.03,0,235.48,1717.51
2079,2571,15-08-2014 00:16,285,12,18,315,1422.15,89.88,146.16,1658.19
2080,2571,12-09-2014 13:03,297,10,0,307,1482.03,74.9,0,1556.93
2081,2571,11-10-2014 11:10,307,32,14,353,1531.93,239.68,113.68,1885.29
2082,2571,09-11-2014 19:34,290,35,21,346,1447.1,262.15,170.52,1879.77
2083,2581,19-10-2016 12:56,97,18,33,148,484.03,134.82,267.96,886.81
2084,2581,18-11-2016 08:24,85,25,11,121,424.15,187.25,89.32,700.72
2085,2581,18-12-2016 15:09,83,34,29,146,414.17,254.66,235.48,904.31
2086,2591,11-12-2013 03:17,310,44,13,367,1546.9,329.56,105.56,1982.02
2087,2591,10-01-2014 05:39,292,32,25,349,1457.08,239.68,203,1899.76
2088,2591,08-02-2014 06:16,285,22,7,314,1422.15,164.78,56.84,1643.77
2089,2591,09-03-2014 03:38,291,23,61,375,1452.09,172.27,495.32,2119.68
2090,2591,07-04-2014 06:11,592,29,54,675,2954.08,217.21,438.48,3609.77
2091,2591,07-05-2014 04:34,466,36,21,523,2325.34,269.64,170.52,2765.5
2092,2591,05-06-2014 05:05,329,21,20,370,1641.71,157.29,162.4,1961.4
2093,2591,04-07-2014 08:31,306,29,28,363,1526.94,217.21,227.36,1971.51
2094,2591,02-08-2014 16:52,308,66,51,425,1536.92,494.34,414.12,2445.38
2095,2591,31-08-2014 13:25,314,88,0,402,1566.86,659.12,0,2225.98
2096,2591,30-09-2014 01:38,300,36,52,388,1497,269.64,422.24,2188.88
2097,2591,29-10-2014 20:03,281,34,20,335,1402.19,254.66,162.4,1819.25
2098,2591,27-11-2014 07:03,301,44,23,368,1501.99,329.56,186.76,2018.31
2099,2591,27-12-2014 03:13,290,38,22,350,1447.1,284.62,178.64,1910.36
2100,2591,26-01-2015 03:58,289,20,9,318,1442.11,149.8,73.08,1664.99
2101,2591,24-02-2015 08:32,302,19,0,321,1506.98,142.31,0,1649.29
2102,2591,25-03-2015 17:33,305,21,0,326,1521.95,157.29,0,1679.24
2103,2591,23-04-2015 15:15,302,46,11,359,1506.98,344.54,89.32,1940.84
2104,2591,23-05-2015 00:04,301,19,54,374,1501.99,142.31,438.48,2082.78
2105,2591,22-06-2015 10:28,293,12,0,305,1462.07,89.88,0,1551.95
2106,2591,21-07-2015 20:09,293,53,19,365,1462.07,396.97,154.28,2013.32
2107,2591,19-08-2015 12:00,303,38,22,363,1511.97,284.62,178.64,1975.23
2108,2591,18-09-2015 19:36,289,11,15,315,1442.11,82.39,121.8,1646.3
2109,2591,17-10-2015 15:46,320,0,48,368,1596.8,0,389.76,1986.56
2110,2591,15-11-2015 15:55,290,35,28,353,1447.1,262.15,227.36,1936.61
2111,2591,14-12-2015 12:07,0,50,95,145,0,374.5,771.4,1145.9
2112,2591,12-01-2016 23:18,298,32,21,351,1487.02,239.68,170.52,1897.22
2113,2591,11-02-2016 14:57,310,31,31,372,1546.9,232.19,251.72,2030.81
2114,2591,10-04-2016 08:30,301,31,36,368,1501.99,232.19,292.32,2026.5
2115,2591,10-05-2016 22:32,567,0,0,567,2829.33,0,0,2829.33
2116,2591,08-06-2016 12:39,303,44,3,350,1511.97,329.56,24.36,1865.89
2117,2591,08-07-2016 09:22,301,45,25,371,1501.99,337.05,203,2042.04
2118,2591,07-08-2016 00:06,292,0,0,292,1457.08,0,0,1457.08
2119,2591,04-09-2016 10:43,291,25,9,325,1452.09,187.25,73.08,1712.42
2120,2591,04-10-2016 00:53,272,16,15,303,1357.28,119.84,121.8,1598.92
2121,2591,03-11-2016 23:36,276,20,0,296,1377.24,149.8,0,1527.04
2122,2591,02-12-2016 23:01,304,20,0,324,1516.96,149.8,0,1666.76
2123,2591,31-12-2016 04:03,291,22,21,334,1452.09,164.78,170.52,1787.39
2124,2601,06-02-2015 00:50,470,15,8,493,2345.3,112.35,64.96,2522.61
2125,2601,07-03-2015 15:39,504,14,6,524,2514.96,104.86,48.72,2668.54
2126,2601,05-04-2015 08:55,494,99,0,593,2465.06,741.51,0,3206.57
2127,2601,05-05-2015 07:43,491,5,12,508,2450.09,37.45,97.44,2584.98
2128,2601,03-06-2015 12:18,480,16,1,497,2395.2,119.84,8.12,2523.16
2129,2601,02-07-2015 09:22,501,28,15,544,2499.99,209.72,121.8,2831.51
2130,2601,31-07-2015 09:21,500,0,0,500,2495,0,0,2495
2131,2601,29-08-2015 21:54,515,19,15,549,2569.85,142.31,121.8,2833.96
2132,2601,28-09-2015 12:11,493,204,0,697,2460.07,1527.96,0,3988.03
2133,2601,28-10-2015 08:51,519,0,5,524,2589.81,0,40.6,2630.41
2134,2601,27-11-2015 14:07,534,6,0,540,2664.66,44.94,0,2709.6
2135,2611,20-11-2015 10:48,483,15,11,509,2410.17,112.35,89.32,2611.84
2136,2611,20-12-2015 06:54,505,96,0,601,2519.95,719.04,0,3238.99
2137,2611,19-01-2016 06:55,512,0,0,512,2554.88,0,0,2554.88
2138,2611,17-02-2016 23:16,431,0,11,442,2150.69,0,89.32,2240.01
2139,2611,17-03-2016 08:08,504,5,14,523,2514.96,37.45,113.68,2666.09
2140,2611,16-04-2016 15:38,502,42,16,560,2504.98,314.58,129.92,2949.48
2141,2611,15-05-2016 11:31,501,7,19,527,2499.99,52.43,154.28,2706.7
2142,2611,13-06-2016 14:49,499,14,12,525,2490.01,104.86,97.44,2692.31
2143,2611,13-07-2016 13:18,494,0,14,508,2465.06,0,113.68,2578.74
2144,2611,12-08-2016 14:27,506,0,11,517,2524.94,0,89.32,2614.26
2145,2611,11-09-2016 02:58,485,0,24,509,2420.15,0,194.88,2615.03
2146,2611,11-10-2016 01:20,488,25,0,513,2435.12,187.25,0,2622.37
2147,2611,10-11-2016 22:10,504,35,0,539,2514.96,262.15,0,2777.11
2148,2611,09-12-2016 00:49,514,7,0,521,2564.86,52.43,0,2617.29
2149,2621,15-10-2016 15:50,164,9,0,173,818.36,67.41,0,885.77
2150,2621,14-11-2016 05:53,141,5,0,146,703.59,37.45,0,741.04
2151,2621,14-12-2016 04:09,179,5,10,194,893.21,37.45,81.2,1011.86
2152,2631,23-12-2013 07:09,481,18,0,499,2400.19,134.82,0,2535.01
2153,2631,21-01-2014 21:59,485,213,0,698,2420.15,1595.37,0,4015.52
2154,2631,19-02-2014 02:56,492,25,441,958,2455.08,187.25,3580.92,6223.25
2155,2631,20-03-2014 09:13,471,1,0,472,2350.29,7.49,0,2357.78
2156,2631,18-04-2014 07:17,482,6,6,494,2405.18,44.94,48.72,2498.84
2157,2631,16-06-2014 08:48,526,8,19,553,2624.74,59.92,154.28,2838.94
2158,2631,15-07-2014 04:27,496,10,0,506,2475.04,74.9,0,2549.94
2159,2631,14-08-2014 12:28,504,11,25,540,2514.96,82.39,203,2800.35
2160,2631,13-09-2014 10:42,485,24,11,520,2420.15,179.76,89.32,2689.23
2161,2631,13-10-2014 02:15,494,13,0,507,2465.06,97.37,0,2562.43
2162,2631,12-11-2014 23:18,465,13,0,478,2320.35,97.37,0,2417.72
2163,2631,11-12-2014 15:57,496,60,54,610,2475.04,449.4,438.48,3362.92
2164,2631,10-01-2015 18:10,505,62,53,620,2519.95,464.38,430.36,3414.69
2165,2631,08-02-2015 06:49,498,3,8,509,2485.02,22.47,64.96,2572.45
2166,2631,09-03-2015 10:15,507,10,66,583,2529.93,74.9,535.92,3140.75
2167,2631,08-04-2015 21:19,498,36,1,535,2485.02,269.64,8.12,2762.78
2168,2631,08-05-2015 14:41,435,18,10,463,2170.65,134.82,81.2,2386.67
2169,2631,07-06-2015 01:00,463,0,174,637,2310.37,0,1412.88,3723.25
2170,2631,07-07-2015 03:31,519,2,24,545,2589.81,14.98,194.88,2799.67
2171,2631,06-08-2015 13:32,515,28,12,555,2569.85,209.72,97.44,2877.01
2172,2631,04-09-2015 18:11,499,8,0,507,2490.01,59.92,0,2549.93
2173,2631,04-10-2015 22:22,508,24,23,555,2534.92,179.76,186.76,2901.44
2174,2631,02-11-2015 03:38,500,27,8,535,2495,202.23,64.96,2762.19
2175,2631,01-12-2015 17:01,499,27,5,531,2490.01,202.23,40.6,2732.84
2176,2631,31-12-2015 23:15,610,0,25,635,3043.9,0,203,3246.9
2177,2631,29-01-2016 12:22,499,6,0,505,2490.01,44.94,0,2534.95
2178,2631,28-02-2016 02:22,523,27,9,559,2609.77,202.23,73.08,2885.08
2179,2631,29-03-2016 18:40,510,106,35,651,2544.9,793.94,284.2,3623.04
2180,2631,27-04-2016 13:25,502,3,39,544,2504.98,22.47,316.68,2844.13
2181,2631,27-05-2016 02:13,494,65,0,559,2465.06,486.85,0,2951.91
2182,2631,26-06-2016 13:19,505,41,42,588,2519.95,307.09,341.04,3168.08
2183,2631,25-07-2016 14:24,499,25,1,525,2490.01,187.25,8.12,2685.38
2184,2631,23-08-2016 07:26,531,47,117,695,2649.69,352.03,950.04,3951.76
2185,2631,21-09-2016 10:32,556,20,8,584,2774.44,149.8,64.96,2989.2
2186,2631,20-10-2016 21:15,505,24,0,529,2519.95,179.76,0,2699.71
2187,2631,18-11-2016 14:33,508,8,6,522,2534.92,59.92,48.72,2643.56
2188,2631,17-12-2016 13:02,610,6,0,616,3043.9,44.94,0,3088.84
2189,2641,27-03-2016 19:26,503,8,10,521,2509.97,59.92,81.2,2651.09
2190,2641,25-04-2016 18:01,490,10,17,517,2445.1,74.9,138.04,2658.04
2191,2641,24-05-2016 16:55,506,8,6,520,2524.94,59.92,48.72,2633.58
2192,2641,23-06-2016 07:53,485,0,0,485,2420.15,0,0,2420.15
2193,2641,22-07-2016 04:26,484,0,41,525,2415.16,0,332.92,2748.08
2194,2641,20-08-2016 03:12,474,9,16,499,2365.26,67.41,129.92,2562.59
2195,2641,19-09-2016 09:42,537,0,10,547,2679.63,0,81.2,2760.83
2196,2641,19-10-2016 04:54,509,20,68,597,2539.91,149.8,552.16,3241.87
2197,2641,17-11-2016 01:38,508,15,0,523,2534.92,112.35,0,2647.27
2198,2641,16-12-2016 13:30,498,14,0,512,2485.02,104.86,0,2589.88
2199,2651,21-04-2016 12:26,127,19,25,171,633.73,142.31,203,979.04
2200,2651,21-05-2016 12:10,101,53,0,154,503.99,396.97,0,900.96
2201,2651,19-06-2016 14:09,102,23,23,148,508.98,172.27,186.76,868.01
2202,2651,19-07-2016 19:19,104,36,29,169,518.96,269.64,235.48,1024.08
2203,2651,17-08-2016 04:54,107,39,33,179,533.93,292.11,267.96,1094
2204,2651,16-09-2016 17:12,89,68,0,157,444.11,509.32,0,953.43
2205,2651,15-10-2016 02:47,73,30,102,205,364.27,224.7,828.24,1417.21
2206,2651,13-11-2016 19:06,103,49,25,177,513.97,367.01,203,1083.98
2207,2661,02-06-2016 04:47,105,34,1,140,523.95,254.66,8.12,786.73
2208,2661,02-07-2016 22:53,98,14,32,144,489.02,104.86,259.84,853.72
2209,2661,31-07-2016 10:47,117,0,30,147,583.83,0,243.6,827.43
2210,2661,30-08-2016 11:40,100,50,27,177,499,374.5,219.24,1092.74
2211,2661,28-09-2016 20:42,70,24,31,125,349.3,179.76,251.72,780.78
2212,2661,27-10-2016 16:41,128,34,28,190,638.72,254.66,227.36,1120.74
2213,2661,25-11-2016 02:16,102,21,57,180,508.98,157.29,462.84,1129.11
2214,2661,24-12-2016 06:46,93,73,36,202,464.07,546.77,292.32,1303.16
2215,2671,17-12-2014 18:53,103,50,45,198,513.97,374.5,365.4,1253.87
2216,2671,15-01-2015 08:02,108,37,32,177,538.92,277.13,259.84,1075.89
2217,2671,13-02-2015 18:55,117,17,36,170,583.83,127.33,292.32,1003.48
2218,2671,14-03-2015 12:20,107,0,35,142,533.93,0,284.2,818.13
2219,2671,12-04-2015 08:56,106,306,318,730,528.94,2291.94,2582.16,5403.04
2220,2671,11-05-2015 05:26,67,12,43,122,334.33,89.88,349.16,773.37
2221,2671,09-06-2015 17:53,137,31,25,193,683.63,232.19,203,1118.82
2222,2671,09-07-2015 06:50,120,40,37,197,598.8,299.6,300.44,1198.84
2223,2671,08-08-2015 16:29,98,40,0,138,489.02,299.6,0,788.62
2224,2671,07-09-2015 20:51,103,12,17,132,513.97,89.88,138.04,741.89
2225,2671,07-10-2015 04:17,120,31,23,174,598.8,232.19,186.76,1017.75
2226,2671,06-11-2015 02:02,109,19,0,128,543.91,142.31,0,686.22
2227,2671,04-01-2016 04:35,95,26,16,137,474.05,194.74,129.92,798.71
2228,2671,02-02-2016 07:41,94,100,24,218,469.06,749,194.88,1412.94
2229,2671,02-03-2016 15:15,103,5,31,139,513.97,37.45,251.72,803.14
2230,2671,01-04-2016 18:34,98,25,45,168,489.02,187.25,365.4,1041.67
2231,2671,30-04-2016 21:57,104,31,36,171,518.96,232.19,292.32,1043.47
2232,2671,30-05-2016 20:32,106,29,24,159,528.94,217.21,194.88,941.03
2233,2671,29-06-2016 08:04,108,29,29,166,538.92,217.21,235.48,991.61
2234,2671,29-07-2016 04:59,95,10,0,105,474.05,74.9,0,548.95
2235,2671,27-08-2016 02:53,98,0,27,125,489.02,0,219.24,708.26
2236,2671,25-09-2016 22:48,106,23,35,164,528.94,172.27,284.2,985.41
2237,2671,25-10-2016 05:49,63,85,45,193,314.37,636.65,365.4,1316.42
2238,2671,23-11-2016 03:55,90,17,34,141,449.1,127.33,276.08,852.51
2239,2671,23-12-2016 05:59,100,1,36,137,499,7.49,292.32,798.81
2240,2681,27-03-2015 21:55,302,34,0,336,1506.98,254.66,0,1761.64
2241,2681,26-04-2015 22:10,367,57,0,424,1831.33,426.93,0,2258.26
2242,2681,25-05-2015 06:09,287,60,0,347,1432.13,449.4,0,1881.53
2243,2681,24-06-2015 19:45,274,24,21,319,1367.26,179.76,170.52,1717.54
2244,2681,24-07-2015 04:38,552,31,22,605,2754.48,232.19,178.64,3165.31
2245,2681,22-08-2015 17:13,276,3032,3,3311,1377.24,22709.68,24.36,24111.28
2246,2681,21-09-2015 06:21,304,207,0,511,1516.96,1550.43,0,3067.39
2247,2681,20-10-2015 16:18,185,23,13,221,923.15,172.27,105.56,1200.98
2248,2681,19-11-2015 12:09,275,35,23,333,1372.25,262.15,186.76,1821.16
2249,2681,19-12-2015 11:09,317,23,33,373,1581.83,172.27,267.96,2022.06
2250,2681,18-01-2016 05:49,0,42,15,57,0,314.58,121.8,436.38
2251,2681,16-02-2016 10:16,305,0,95,400,1521.95,0,771.4,2293.35
2252,2681,17-03-2016 16:39,322,21,28,371,1606.78,157.29,227.36,1991.43
2253,2681,16-04-2016 06:57,304,0,12,316,1516.96,0,97.44,1614.4
2254,2681,15-05-2016 23:52,281,28,19,328,1402.19,209.72,154.28,1766.19
2255,2681,13-06-2016 11:08,293,24,287,604,1462.07,179.76,2330.44,3972.27
2256,2681,12-07-2016 11:19,211,26,14,251,1052.89,194.74,113.68,1361.31
2257,2681,10-08-2016 10:12,299,23,29,351,1492.01,172.27,235.48,1899.76
2258,2681,09-09-2016 05:08,265,24,20,309,1322.35,179.76,162.4,1664.51
2259,2681,09-10-2016 15:25,311,35,38,384,1551.89,262.15,308.56,2122.6
2260,2681,08-11-2016 03:13,256,40,23,319,1277.44,299.6,186.76,1763.8
2261,2681,08-12-2016 13:24,302,28,0,330,1506.98,209.72,0,1716.7
2262,2691,12-08-2015 23:37,502,0,9,511,2504.98,0,73.08,2578.06
2263,2691,11-09-2015 11:44,492,0,52,544,2455.08,0,422.24,2877.32
2264,2691,10-10-2015 20:11,494,4,13,511,2465.06,29.96,105.56,2600.58
2265,2691,09-11-2015 14:15,505,12,6,523,2519.95,89.88,48.72,2658.55
2266,2691,09-12-2015 16:42,504,10,29,543,2514.96,74.9,235.48,2825.34
2267,2691,07-01-2016 12:13,506,0,26,532,2524.94,0,211.12,2736.06
2268,2691,06-02-2016 02:55,499,0,19,518,2490.01,0,154.28,2644.29
2269,2691,07-03-2016 08:32,514,7,36,557,2564.86,52.43,292.32,2909.61
2270,2691,05-04-2016 06:39,421,6,16,443,2100.79,44.94,129.92,2275.65
2271,2691,05-05-2016 15:47,505,18,24,547,2519.95,134.82,194.88,2849.65
2272,2691,03-06-2016 18:56,513,0,33,546,2559.87,0,267.96,2827.83
2273,2691,03-07-2016 03:46,450,7,0,457,2245.5,52.43,0,2297.93
2274,2691,01-08-2016 08:33,542,17,19,578,2704.58,127.33,154.28,2986.19
2275,2691,30-08-2016 06:52,1437,12,25,1474,7170.63,89.88,203,7463.51
2276,2691,29-09-2016 00:28,503,16,61,580,2509.97,119.84,495.32,3125.13
2277,2691,29-10-2016 14:59,488,13,82,583,2435.12,97.37,665.84,3198.33
2278,2691,28-11-2016 02:00,503,7,21,531,2509.97,52.43,170.52,2732.92
2279,2691,28-12-2016 02:45,581,1,0,582,2899.19,7.49,0,2906.68
2280,2701,24-11-2015 04:51,157,0,9,166,783.43,0,73.08,856.51
2281,2701,24-12-2015 14:00,122,15,26,163,608.78,112.35,211.12,932.25
2282,2701,23-01-2016 22:20,147,55,86,288,733.53,411.95,698.32,1843.8
2283,2701,22-02-2016 08:46,107,20,0,127,533.93,149.8,0,683.73
2284,2701,22-03-2016 22:43,154,10,2008,2172,768.46,74.9,16304.96,17148.32
2285,2701,20-04-2016 18:47,112,13,0,125,558.88,97.37,0,656.25
2286,2701,20-05-2016 20:17,168,0,14,182,838.32,0,113.68,952
2287,2701,19-06-2016 10:22,159,24,6,189,793.41,179.76,48.72,1021.89
2288,2701,18-07-2016 16:59,165,22,24,211,823.35,164.78,194.88,1183.01
2289,2701,16-08-2016 11:01,154,15,86,255,768.46,112.35,698.32,1579.13
2290,2701,15-09-2016 02:40,97,14,0,111,484.03,104.86,0,588.89
2291,2701,14-10-2016 01:02,139,14,15,168,693.61,104.86,121.8,920.27
2292,2701,12-11-2016 13:16,116,12,4,132,578.84,89.88,32.48,701.2
2293,2701,11-12-2016 15:36,152,6,31,189,758.48,44.94,251.72,1055.14
2294,2711,19-04-2016 03:11,529,0,16,545,2639.71,0,129.92,2769.63
2295,2711,19-05-2016 16:23,497,16,58,571,2480.03,119.84,470.96,3070.83
2296,2711,18-06-2016 00:46,487,5,12,504,2430.13,37.45,97.44,2565.02
2297,2711,17-07-2016 13:03,495,250,36,781,2470.05,1872.5,292.32,4634.87
2298,2711,16-08-2016 04:55,514,13,6,533,2564.86,97.37,48.72,2710.95
2299,2711,14-09-2016 00:44,490,0,11,501,2445.1,0,89.32,2534.42
2300,2711,13-10-2016 18:12,482,15,6,503,2405.18,112.35,48.72,2566.25
2301,2711,12-11-2016 03:04,518,15,8,541,2584.82,112.35,64.96,2762.13
2302,2711,11-12-2016 22:14,496,0,8,504,2475.04,0,64.96,2540
2303,2721,15-11-2016 22:57,290,66,11,367,1447.1,494.34,89.32,2030.76
2304,2721,15-12-2016 12:15,0,23,29,52,0,172.27,235.48,407.75
2305,2731,08-12-2013 00:54,490,12,6,508,2445.1,89.88,48.72,2583.7
2306,2731,07-01-2014 12:23,514,15,0,529,2564.86,112.35,0,2677.21
2307,2731,05-02-2014 03:06,504,11,14,529,2514.96,82.39,113.68,2711.03
2308,2731,06-03-2014 01:25,498,0,12,510,2485.02,0,97.44,2582.46
2309,2731,05-04-2014 02:00,680,7,19,706,3393.2,52.43,154.28,3599.91
2310,2731,05-05-2014 13:31,490,7,2,499,2445.1,52.43,16.24,2513.77
